bfs_nr,gebiet_name,indikator_name,indikator_id,indikator_jahr,indikator_value
94,Otelfingen,Leerwohnungen Total [Anz.],381,1990,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,1991,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,1992,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,1993,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,1994,3
94,Otelfingen,Leerwohnungen Total [Anz.],381,1995,4
94,Otelfingen,Leerwohnungen Total [Anz.],381,1996,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,1997,11
94,Otelfingen,Leerwohnungen Total [Anz.],381,1998,6
94,Otelfingen,Leerwohnungen Total [Anz.],381,1999,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2000,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2001,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2002,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2003,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2004,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2005,6
94,Otelfingen,Leerwohnungen Total [Anz.],381,2006,4
94,Otelfingen,Leerwohnungen Total [Anz.],381,2007,2
94,Otelfingen,Leerwohnungen Total [Anz.],381,2008,0
94,Otelfingen,Leerwohnungen Total [Anz.],381,2009,7
94,Otelfingen,Leerwohnungen Total [Anz.],381,2010,7
94,Otelfingen,Leerwohnungen Total [Anz.],381,2011,14
94,Otelfingen,Leerwohnungen Total [Anz.],381,2012,18
94,Otelfingen,Leerwohnungen Total [Anz.],381,2013,6
94,Otelfingen,Leerwohnungen Total [Anz.],381,2014,8
94,Otelfingen,Leerwohnungen Total [Anz.],381,2015,9
94,Otelfingen,Leerwohnungen Total [Anz.],381,2016,11
94,Otelfingen,Leerwohnungen Total [Anz.],381,2017,11
94,Otelfingen,Leerwohnungen Total [Anz.],381,2018,37
94,Otelfingen,Leerwohnungen Total [Anz.],381,2019,12
94,Otelfingen,Leerwohnungen Total [Anz.],381,2020,21
94,Otelfingen,Leerwohnungen Total [Anz.],381,2021,14
94,Otelfingen,Leerwohnungen Total [Anz.],381,2022,15
94,Otelfingen,Leerwohnungen Total [Anz.],381,2023,13
95,Regensberg,Leerwohnungen Total [Anz.],381,1990,1
95,Regensberg,Leerwohnungen Total [Anz.],381,1991,1
95,Regensberg,Leerwohnungen Total [Anz.],381,1992,0
95,Regensberg,Leerwohnungen Total [Anz.],381,1993,2
95,Regensberg,Leerwohnungen Total [Anz.],381,1994,0
95,Regensberg,Leerwohnungen Total [Anz.],381,1995,0
95,Regensberg,Leerwohnungen Total [Anz.],381,1996,0
95,Regensberg,Leerwohnungen Total [Anz.],381,1997,1
95,Regensberg,Leerwohnungen Total [Anz.],381,1998,3
95,Regensberg,Leerwohnungen Total [Anz.],381,1999,2
95,Regensberg,Leerwohnungen Total [Anz.],381,2000,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2001,3
95,Regensberg,Leerwohnungen Total [Anz.],381,2002,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2003,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2004,4
95,Regensberg,Leerwohnungen Total [Anz.],381,2005,9
95,Regensberg,Leerwohnungen Total [Anz.],381,2006,4
95,Regensberg,Leerwohnungen Total [Anz.],381,2007,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2008,3
95,Regensberg,Leerwohnungen Total [Anz.],381,2009,7
95,Regensberg,Leerwohnungen Total [Anz.],381,2010,4
95,Regensberg,Leerwohnungen Total [Anz.],381,2011,2
95,Regensberg,Leerwohnungen Total [Anz.],381,2012,4
95,Regensberg,Leerwohnungen Total [Anz.],381,2013,2
95,Regensberg,Leerwohnungen Total [Anz.],381,2014,5
95,Regensberg,Leerwohnungen Total [Anz.],381,2015,5
95,Regensberg,Leerwohnungen Total [Anz.],381,2016,0
95,Regensberg,Leerwohnungen Total [Anz.],381,2017,3
95,Regensberg,Leerwohnungen Total [Anz.],381,2018,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2019,1
95,Regensberg,Leerwohnungen Total [Anz.],381,2020,4
95,Regensberg,Leerwohnungen Total [Anz.],381,2021,2
95,Regensberg,Leerwohnungen Total [Anz.],381,2022,9
95,Regensberg,Leerwohnungen Total [Anz.],381,2023,6
96,Regensdorf,Leerwohnungen Total [Anz.],381,1990,0
96,Regensdorf,Leerwohnungen Total [Anz.],381,1991,14
96,Regensdorf,Leerwohnungen Total [Anz.],381,1992,41
96,Regensdorf,Leerwohnungen Total [Anz.],381,1993,18
96,Regensdorf,Leerwohnungen Total [Anz.],381,1994,13
96,Regensdorf,Leerwohnungen Total [Anz.],381,1995,13
96,Regensdorf,Leerwohnungen Total [Anz.],381,1996,42
96,Regensdorf,Leerwohnungen Total [Anz.],381,1997,70
96,Regensdorf,Leerwohnungen Total [Anz.],381,1998,104
96,Regensdorf,Leerwohnungen Total [Anz.],381,1999,90
96,Regensdorf,Leerwohnungen Total [Anz.],381,2000,22
96,Regensdorf,Leerwohnungen Total [Anz.],381,2001,11
96,Regensdorf,Leerwohnungen Total [Anz.],381,2002,2
96,Regensdorf,Leerwohnungen Total [Anz.],381,2003,8
96,Regensdorf,Leerwohnungen Total [Anz.],381,2004,36
96,Regensdorf,Leerwohnungen Total [Anz.],381,2005,73
96,Regensdorf,Leerwohnungen Total [Anz.],381,2006,144
96,Regensdorf,Leerwohnungen Total [Anz.],381,2007,118
96,Regensdorf,Leerwohnungen Total [Anz.],381,2008,71
96,Regensdorf,Leerwohnungen Total [Anz.],381,2009,117
96,Regensdorf,Leerwohnungen Total [Anz.],381,2010,52
96,Regensdorf,Leerwohnungen Total [Anz.],381,2011,43
96,Regensdorf,Leerwohnungen Total [Anz.],381,2012,30
96,Regensdorf,Leerwohnungen Total [Anz.],381,2013,37
96,Regensdorf,Leerwohnungen Total [Anz.],381,2014,21
96,Regensdorf,Leerwohnungen Total [Anz.],381,2015,41
96,Regensdorf,Leerwohnungen Total [Anz.],381,2016,54
96,Regensdorf,Leerwohnungen Total [Anz.],381,2017,44
96,Regensdorf,Leerwohnungen Total [Anz.],381,2018,57
96,Regensdorf,Leerwohnungen Total [Anz.],381,2019,40
96,Regensdorf,Leerwohnungen Total [Anz.],381,2020,46
96,Regensdorf,Leerwohnungen Total [Anz.],381,2021,51
96,Regensdorf,Leerwohnungen Total [Anz.],381,2022,35
96,Regensdorf,Leerwohnungen Total [Anz.],381,2023,46
97,Rümlang,Leerwohnungen Total [Anz.],381,1990,0
97,Rümlang,Leerwohnungen Total [Anz.],381,1991,0
97,Rümlang,Leerwohnungen Total [Anz.],381,1992,3
97,Rümlang,Leerwohnungen Total [Anz.],381,1993,6
97,Rümlang,Leerwohnungen Total [Anz.],381,1994,7
97,Rümlang,Leerwohnungen Total [Anz.],381,1995,14
97,Rümlang,Leerwohnungen Total [Anz.],381,1996,19
97,Rümlang,Leerwohnungen Total [Anz.],381,1997,27
97,Rümlang,Leerwohnungen Total [Anz.],381,1998,27
97,Rümlang,Leerwohnungen Total [Anz.],381,1999,31
97,Rümlang,Leerwohnungen Total [Anz.],381,2000,77
97,Rümlang,Leerwohnungen Total [Anz.],381,2001,24
97,Rümlang,Leerwohnungen Total [Anz.],381,2002,47
97,Rümlang,Leerwohnungen Total [Anz.],381,2003,33
97,Rümlang,Leerwohnungen Total [Anz.],381,2004,32
97,Rümlang,Leerwohnungen Total [Anz.],381,2005,66
97,Rümlang,Leerwohnungen Total [Anz.],381,2006,58
97,Rümlang,Leerwohnungen Total [Anz.],381,2007,44
97,Rümlang,Leerwohnungen Total [Anz.],381,2008,53
97,Rümlang,Leerwohnungen Total [Anz.],381,2009,40
97,Rümlang,Leerwohnungen Total [Anz.],381,2010,18
97,Rümlang,Leerwohnungen Total [Anz.],381,2011,21
97,Rümlang,Leerwohnungen Total [Anz.],381,2012,36
97,Rümlang,Leerwohnungen Total [Anz.],381,2013,28
97,Rümlang,Leerwohnungen Total [Anz.],381,2014,19
97,Rümlang,Leerwohnungen Total [Anz.],381,2015,33
97,Rümlang,Leerwohnungen Total [Anz.],381,2016,56
97,Rümlang,Leerwohnungen Total [Anz.],381,2017,23
97,Rümlang,Leerwohnungen Total [Anz.],381,2018,116
97,Rümlang,Leerwohnungen Total [Anz.],381,2019,36
97,Rümlang,Leerwohnungen Total [Anz.],381,2020,42
97,Rümlang,Leerwohnungen Total [Anz.],381,2021,64
97,Rümlang,Leerwohnungen Total [Anz.],381,2022,36
97,Rümlang,Leerwohnungen Total [Anz.],381,2023,36
98,Schleinikon,Leerwohnungen Total [Anz.],381,1990,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,1991,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,1992,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,1993,3
98,Schleinikon,Leerwohnungen Total [Anz.],381,1994,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,1995,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,1996,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,1997,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,1998,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,1999,3
98,Schleinikon,Leerwohnungen Total [Anz.],381,2000,6
98,Schleinikon,Leerwohnungen Total [Anz.],381,2001,4
98,Schleinikon,Leerwohnungen Total [Anz.],381,2002,5
98,Schleinikon,Leerwohnungen Total [Anz.],381,2003,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2004,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,2005,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2006,3
98,Schleinikon,Leerwohnungen Total [Anz.],381,2007,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2008,8
98,Schleinikon,Leerwohnungen Total [Anz.],381,2009,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2010,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2011,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2012,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,2013,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,2014,11
98,Schleinikon,Leerwohnungen Total [Anz.],381,2015,6
98,Schleinikon,Leerwohnungen Total [Anz.],381,2016,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2017,0
98,Schleinikon,Leerwohnungen Total [Anz.],381,2018,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2019,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2020,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2021,2
98,Schleinikon,Leerwohnungen Total [Anz.],381,2022,1
98,Schleinikon,Leerwohnungen Total [Anz.],381,2023,3
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1990,0
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1991,2
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1992,0
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1993,0
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1994,6
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1995,10
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1996,11
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1997,9
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1998,13
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,1999,9
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2000,14
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2001,11
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2002,5
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2003,6
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2004,15
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2005,9
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2006,11
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2007,6
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2008,11
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2009,7
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2010,4
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2011,2
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2012,2
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2013,3
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2014,3
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2015,5
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2016,4
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2017,12
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2018,6
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2019,7
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2020,4
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2021,15
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2022,2
99,Schöfflisdorf,Leerwohnungen Total [Anz.],381,2023,5
100,Stadel,Leerwohnungen Total [Anz.],381,1990,5
100,Stadel,Leerwohnungen Total [Anz.],381,1991,4
100,Stadel,Leerwohnungen Total [Anz.],381,1992,11
100,Stadel,Leerwohnungen Total [Anz.],381,1993,8
100,Stadel,Leerwohnungen Total [Anz.],381,1994,2
100,Stadel,Leerwohnungen Total [Anz.],381,1995,5
100,Stadel,Leerwohnungen Total [Anz.],381,1996,5
100,Stadel,Leerwohnungen Total [Anz.],381,1997,30
100,Stadel,Leerwohnungen Total [Anz.],381,1998,19
100,Stadel,Leerwohnungen Total [Anz.],381,1999,19
100,Stadel,Leerwohnungen Total [Anz.],381,2000,12
100,Stadel,Leerwohnungen Total [Anz.],381,2001,6
100,Stadel,Leerwohnungen Total [Anz.],381,2002,5
100,Stadel,Leerwohnungen Total [Anz.],381,2003,12
100,Stadel,Leerwohnungen Total [Anz.],381,2004,14
100,Stadel,Leerwohnungen Total [Anz.],381,2005,10
100,Stadel,Leerwohnungen Total [Anz.],381,2006,9
100,Stadel,Leerwohnungen Total [Anz.],381,2007,11
100,Stadel,Leerwohnungen Total [Anz.],381,2008,7
100,Stadel,Leerwohnungen Total [Anz.],381,2009,13
100,Stadel,Leerwohnungen Total [Anz.],381,2010,6
100,Stadel,Leerwohnungen Total [Anz.],381,2011,5
100,Stadel,Leerwohnungen Total [Anz.],381,2012,8
100,Stadel,Leerwohnungen Total [Anz.],381,2013,14
100,Stadel,Leerwohnungen Total [Anz.],381,2014,15
100,Stadel,Leerwohnungen Total [Anz.],381,2015,14
100,Stadel,Leerwohnungen Total [Anz.],381,2016,5
100,Stadel,Leerwohnungen Total [Anz.],381,2017,9
100,Stadel,Leerwohnungen Total [Anz.],381,2018,36
100,Stadel,Leerwohnungen Total [Anz.],381,2019,10
100,Stadel,Leerwohnungen Total [Anz.],381,2020,19
100,Stadel,Leerwohnungen Total [Anz.],381,2021,10
100,Stadel,Leerwohnungen Total [Anz.],381,2022,27
100,Stadel,Leerwohnungen Total [Anz.],381,2023,9
101,Steinmaur,Leerwohnungen Total [Anz.],381,1990,0
101,Steinmaur,Leerwohnungen Total [Anz.],381,1991,0
101,Steinmaur,Leerwohnungen Total [Anz.],381,1992,1
101,Steinmaur,Leerwohnungen Total [Anz.],381,1993,16
101,Steinmaur,Leerwohnungen Total [Anz.],381,1994,4
101,Steinmaur,Leerwohnungen Total [Anz.],381,1995,4
101,Steinmaur,Leerwohnungen Total [Anz.],381,1996,0
101,Steinmaur,Leerwohnungen Total [Anz.],381,1997,4
101,Steinmaur,Leerwohnungen Total [Anz.],381,1998,47
101,Steinmaur,Leerwohnungen Total [Anz.],381,1999,15
101,Steinmaur,Leerwohnungen Total [Anz.],381,2000,14
101,Steinmaur,Leerwohnungen Total [Anz.],381,2001,5
101,Steinmaur,Leerwohnungen Total [Anz.],381,2002,7
101,Steinmaur,Leerwohnungen Total [Anz.],381,2003,1
101,Steinmaur,Leerwohnungen Total [Anz.],381,2004,14
101,Steinmaur,Leerwohnungen Total [Anz.],381,2005,39
101,Steinmaur,Leerwohnungen Total [Anz.],381,2006,30
101,Steinmaur,Leerwohnungen Total [Anz.],381,2007,42
101,Steinmaur,Leerwohnungen Total [Anz.],381,2008,50
101,Steinmaur,Leerwohnungen Total [Anz.],381,2009,61
101,Steinmaur,Leerwohnungen Total [Anz.],381,2010,36
101,Steinmaur,Leerwohnungen Total [Anz.],381,2011,36
101,Steinmaur,Leerwohnungen Total [Anz.],381,2012,33
101,Steinmaur,Leerwohnungen Total [Anz.],381,2013,33
101,Steinmaur,Leerwohnungen Total [Anz.],381,2014,32
101,Steinmaur,Leerwohnungen Total [Anz.],381,2015,26
101,Steinmaur,Leerwohnungen Total [Anz.],381,2016,30
101,Steinmaur,Leerwohnungen Total [Anz.],381,2017,29
101,Steinmaur,Leerwohnungen Total [Anz.],381,2018,40
101,Steinmaur,Leerwohnungen Total [Anz.],381,2019,40
101,Steinmaur,Leerwohnungen Total [Anz.],381,2020,41
101,Steinmaur,Leerwohnungen Total [Anz.],381,2021,31
101,Steinmaur,Leerwohnungen Total [Anz.],381,2022,16
101,Steinmaur,Leerwohnungen Total [Anz.],381,2023,17
102,Weiach,Leerwohnungen Total [Anz.],381,1990,0
102,Weiach,Leerwohnungen Total [Anz.],381,1991,0
102,Weiach,Leerwohnungen Total [Anz.],381,1992,3
102,Weiach,Leerwohnungen Total [Anz.],381,1993,2
102,Weiach,Leerwohnungen Total [Anz.],381,1994,4
102,Weiach,Leerwohnungen Total [Anz.],381,1995,9
102,Weiach,Leerwohnungen Total [Anz.],381,1996,2
102,Weiach,Leerwohnungen Total [Anz.],381,1997,0
102,Weiach,Leerwohnungen Total [Anz.],381,1998,10
102,Weiach,Leerwohnungen Total [Anz.],381,1999,5
102,Weiach,Leerwohnungen Total [Anz.],381,2000,0
102,Weiach,Leerwohnungen Total [Anz.],381,2001,0
102,Weiach,Leerwohnungen Total [Anz.],381,2002,2
102,Weiach,Leerwohnungen Total [Anz.],381,2003,4
102,Weiach,Leerwohnungen Total [Anz.],381,2004,6
102,Weiach,Leerwohnungen Total [Anz.],381,2005,4
102,Weiach,Leerwohnungen Total [Anz.],381,2006,7
102,Weiach,Leerwohnungen Total [Anz.],381,2007,12
102,Weiach,Leerwohnungen Total [Anz.],381,2008,5
102,Weiach,Leerwohnungen Total [Anz.],381,2009,7
102,Weiach,Leerwohnungen Total [Anz.],381,2010,3
102,Weiach,Leerwohnungen Total [Anz.],381,2011,8
102,Weiach,Leerwohnungen Total [Anz.],381,2012,6
102,Weiach,Leerwohnungen Total [Anz.],381,2013,6
102,Weiach,Leerwohnungen Total [Anz.],381,2014,29
102,Weiach,Leerwohnungen Total [Anz.],381,2015,9
102,Weiach,Leerwohnungen Total [Anz.],381,2016,28
102,Weiach,Leerwohnungen Total [Anz.],381,2017,20
102,Weiach,Leerwohnungen Total [Anz.],381,2018,68
102,Weiach,Leerwohnungen Total [Anz.],381,2019,49
102,Weiach,Leerwohnungen Total [Anz.],381,2020,30
102,Weiach,Leerwohnungen Total [Anz.],381,2021,9
102,Weiach,Leerwohnungen Total [Anz.],381,2022,3
102,Weiach,Leerwohnungen Total [Anz.],381,2023,5
111,Bäretswil,Leerwohnungen Total [Anz.],381,1990,4
111,Bäretswil,Leerwohnungen Total [Anz.],381,1991,6
111,Bäretswil,Leerwohnungen Total [Anz.],381,1992,7
111,Bäretswil,Leerwohnungen Total [Anz.],381,1993,3
111,Bäretswil,Leerwohnungen Total [Anz.],381,1994,4
111,Bäretswil,Leerwohnungen Total [Anz.],381,1995,2
111,Bäretswil,Leerwohnungen Total [Anz.],381,1996,4
111,Bäretswil,Leerwohnungen Total [Anz.],381,1997,5
111,Bäretswil,Leerwohnungen Total [Anz.],381,1998,5
111,Bäretswil,Leerwohnungen Total [Anz.],381,1999,26
111,Bäretswil,Leerwohnungen Total [Anz.],381,2000,10
111,Bäretswil,Leerwohnungen Total [Anz.],381,2001,5
111,Bäretswil,Leerwohnungen Total [Anz.],381,2002,4
111,Bäretswil,Leerwohnungen Total [Anz.],381,2003,6
111,Bäretswil,Leerwohnungen Total [Anz.],381,2004,12
111,Bäretswil,Leerwohnungen Total [Anz.],381,2005,13
111,Bäretswil,Leerwohnungen Total [Anz.],381,2006,4
111,Bäretswil,Leerwohnungen Total [Anz.],381,2007,8
111,Bäretswil,Leerwohnungen Total [Anz.],381,2008,13
111,Bäretswil,Leerwohnungen Total [Anz.],381,2009,8
111,Bäretswil,Leerwohnungen Total [Anz.],381,2010,16
111,Bäretswil,Leerwohnungen Total [Anz.],381,2011,6
111,Bäretswil,Leerwohnungen Total [Anz.],381,2012,5
111,Bäretswil,Leerwohnungen Total [Anz.],381,2013,8
111,Bäretswil,Leerwohnungen Total [Anz.],381,2014,8
111,Bäretswil,Leerwohnungen Total [Anz.],381,2015,10
111,Bäretswil,Leerwohnungen Total [Anz.],381,2016,19
111,Bäretswil,Leerwohnungen Total [Anz.],381,2017,7
111,Bäretswil,Leerwohnungen Total [Anz.],381,2018,31
111,Bäretswil,Leerwohnungen Total [Anz.],381,2019,33
111,Bäretswil,Leerwohnungen Total [Anz.],381,2020,34
111,Bäretswil,Leerwohnungen Total [Anz.],381,2021,23
111,Bäretswil,Leerwohnungen Total [Anz.],381,2022,34
111,Bäretswil,Leerwohnungen Total [Anz.],381,2023,16
112,Bubikon,Leerwohnungen Total [Anz.],381,1990,0
112,Bubikon,Leerwohnungen Total [Anz.],381,1991,12
112,Bubikon,Leerwohnungen Total [Anz.],381,1992,10
112,Bubikon,Leerwohnungen Total [Anz.],381,1993,32
112,Bubikon,Leerwohnungen Total [Anz.],381,1994,21
112,Bubikon,Leerwohnungen Total [Anz.],381,1995,24
112,Bubikon,Leerwohnungen Total [Anz.],381,1996,26
112,Bubikon,Leerwohnungen Total [Anz.],381,1997,40
112,Bubikon,Leerwohnungen Total [Anz.],381,1998,19
112,Bubikon,Leerwohnungen Total [Anz.],381,1999,19
112,Bubikon,Leerwohnungen Total [Anz.],381,2000,11
112,Bubikon,Leerwohnungen Total [Anz.],381,2001,9
112,Bubikon,Leerwohnungen Total [Anz.],381,2002,5
112,Bubikon,Leerwohnungen Total [Anz.],381,2003,8
112,Bubikon,Leerwohnungen Total [Anz.],381,2004,1
112,Bubikon,Leerwohnungen Total [Anz.],381,2005,5
112,Bubikon,Leerwohnungen Total [Anz.],381,2006,34
112,Bubikon,Leerwohnungen Total [Anz.],381,2007,15
112,Bubikon,Leerwohnungen Total [Anz.],381,2008,14
112,Bubikon,Leerwohnungen Total [Anz.],381,2009,11
112,Bubikon,Leerwohnungen Total [Anz.],381,2010,18
112,Bubikon,Leerwohnungen Total [Anz.],381,2011,17
112,Bubikon,Leerwohnungen Total [Anz.],381,2012,12
112,Bubikon,Leerwohnungen Total [Anz.],381,2013,9
112,Bubikon,Leerwohnungen Total [Anz.],381,2014,13
112,Bubikon,Leerwohnungen Total [Anz.],381,2015,24
112,Bubikon,Leerwohnungen Total [Anz.],381,2016,16
112,Bubikon,Leerwohnungen Total [Anz.],381,2017,16
112,Bubikon,Leerwohnungen Total [Anz.],381,2018,24
112,Bubikon,Leerwohnungen Total [Anz.],381,2019,11
112,Bubikon,Leerwohnungen Total [Anz.],381,2020,34
112,Bubikon,Leerwohnungen Total [Anz.],381,2021,22
112,Bubikon,Leerwohnungen Total [Anz.],381,2022,15
112,Bubikon,Leerwohnungen Total [Anz.],381,2023,24
113,Dürnten,Leerwohnungen Total [Anz.],381,1990,0
113,Dürnten,Leerwohnungen Total [Anz.],381,1991,0
113,Dürnten,Leerwohnungen Total [Anz.],381,1992,8
113,Dürnten,Leerwohnungen Total [Anz.],381,1993,6
113,Dürnten,Leerwohnungen Total [Anz.],381,1994,4
113,Dürnten,Leerwohnungen Total [Anz.],381,1995,7
113,Dürnten,Leerwohnungen Total [Anz.],381,1996,8
113,Dürnten,Leerwohnungen Total [Anz.],381,1997,7
113,Dürnten,Leerwohnungen Total [Anz.],381,1998,9
113,Dürnten,Leerwohnungen Total [Anz.],381,1999,8
113,Dürnten,Leerwohnungen Total [Anz.],381,2000,11
113,Dürnten,Leerwohnungen Total [Anz.],381,2001,12
113,Dürnten,Leerwohnungen Total [Anz.],381,2002,46
113,Dürnten,Leerwohnungen Total [Anz.],381,2003,6
113,Dürnten,Leerwohnungen Total [Anz.],381,2004,22
113,Dürnten,Leerwohnungen Total [Anz.],381,2005,28
113,Dürnten,Leerwohnungen Total [Anz.],381,2006,32
113,Dürnten,Leerwohnungen Total [Anz.],381,2007,43
113,Dürnten,Leerwohnungen Total [Anz.],381,2008,48
113,Dürnten,Leerwohnungen Total [Anz.],381,2009,33
113,Dürnten,Leerwohnungen Total [Anz.],381,2010,42
113,Dürnten,Leerwohnungen Total [Anz.],381,2011,39
113,Dürnten,Leerwohnungen Total [Anz.],381,2012,23
113,Dürnten,Leerwohnungen Total [Anz.],381,2013,30
113,Dürnten,Leerwohnungen Total [Anz.],381,2014,55
113,Dürnten,Leerwohnungen Total [Anz.],381,2015,61
113,Dürnten,Leerwohnungen Total [Anz.],381,2016,42
113,Dürnten,Leerwohnungen Total [Anz.],381,2017,51
113,Dürnten,Leerwohnungen Total [Anz.],381,2018,31
113,Dürnten,Leerwohnungen Total [Anz.],381,2019,51
113,Dürnten,Leerwohnungen Total [Anz.],381,2020,66
113,Dürnten,Leerwohnungen Total [Anz.],381,2021,34
113,Dürnten,Leerwohnungen Total [Anz.],381,2022,19
113,Dürnten,Leerwohnungen Total [Anz.],381,2023,26
114,Fischenthal,Leerwohnungen Total [Anz.],381,1990,0
114,Fischenthal,Leerwohnungen Total [Anz.],381,1991,0
114,Fischenthal,Leerwohnungen Total [Anz.],381,1992,0
114,Fischenthal,Leerwohnungen Total [Anz.],381,1993,0
114,Fischenthal,Leerwohnungen Total [Anz.],381,1994,20
114,Fischenthal,Leerwohnungen Total [Anz.],381,1995,22
114,Fischenthal,Leerwohnungen Total [Anz.],381,1996,30
114,Fischenthal,Leerwohnungen Total [Anz.],381,1997,46
114,Fischenthal,Leerwohnungen Total [Anz.],381,1998,9
114,Fischenthal,Leerwohnungen Total [Anz.],381,1999,8
114,Fischenthal,Leerwohnungen Total [Anz.],381,2000,0
114,Fischenthal,Leerwohnungen Total [Anz.],381,2001,10
114,Fischenthal,Leerwohnungen Total [Anz.],381,2002,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2003,3
114,Fischenthal,Leerwohnungen Total [Anz.],381,2004,7
114,Fischenthal,Leerwohnungen Total [Anz.],381,2005,10
114,Fischenthal,Leerwohnungen Total [Anz.],381,2006,12
114,Fischenthal,Leerwohnungen Total [Anz.],381,2007,20
114,Fischenthal,Leerwohnungen Total [Anz.],381,2008,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2009,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2010,12
114,Fischenthal,Leerwohnungen Total [Anz.],381,2011,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2012,3
114,Fischenthal,Leerwohnungen Total [Anz.],381,2013,6
114,Fischenthal,Leerwohnungen Total [Anz.],381,2014,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2015,9
114,Fischenthal,Leerwohnungen Total [Anz.],381,2016,11
114,Fischenthal,Leerwohnungen Total [Anz.],381,2017,13
114,Fischenthal,Leerwohnungen Total [Anz.],381,2018,14
114,Fischenthal,Leerwohnungen Total [Anz.],381,2019,14
114,Fischenthal,Leerwohnungen Total [Anz.],381,2020,15
114,Fischenthal,Leerwohnungen Total [Anz.],381,2021,8
114,Fischenthal,Leerwohnungen Total [Anz.],381,2022,26
